pca1,pca2,model_type
51.012528275150714,-30.283965020198703,Finetuned
-0.16741035664752982,16.88205972822226,Finetuned
-18.405601723331433,-22.347139174007193,Finetuned
-43.34465257080175,-36.17179061150883,Finetuned
-5.2877068654940835,26.293693208657036,Finetuned
33.63836710522238,1.2857997498564138,Finetuned
5.290896408314771,16.085465348916586,Finetuned
-23.414673157143895,-20.73212589123364,Finetuned
-34.58953400633581,-26.207343685666565,Finetuned
-2.2181354307145877,23.160278805122203,Finetuned
53.796777069859864,-24.969643950522475,Finetuned
9.856007578654761,16.368675891146072,Finetuned
-11.348810303497405,13.571176821191976,Finetuned
-7.1135911701483785,16.99218510018324,Finetuned
-25.802017474096292,-12.998096857386205,Finetuned
-38.35474304906142,-35.88423613733084,Finetuned
54.23322832969701,-30.537184129659472,Finetuned
-24.681964492985212,3.568846725788958,Finetuned
-39.06677987371228,-33.27716595366,Finetuned
-9.339810973087271,25.93728729924945,Finetuned
55.6733641153421,-31.337592029467288,Finetuned
4.312456666014643,17.737492104054674,Finetuned
25.24334471333486,-20.306372291039455,Finetuned
-33.90463351265122,-38.59706218484858,Finetuned
-13.60900984193821,10.995978339691773,Finetuned
-3.3454362300413947,19.170693083302133,Finetuned
49.39378525044086,-31.644510421899604,Finetuned
5.120594706441781,13.047770240913074,Finetuned
-37.02075080129447,-33.60376969991612,Finetuned
-1.5341018647354834,18.756804212837885,Finetuned
57.14530871428452,-30.91981097579521,Finetuned
-7.628702871602918,14.878684066377533,Finetuned
-0.7012234756463963,14.073775088893102,Finetuned
-28.70464970672578,-7.9854644466532125,Finetuned
-4.23916394217637,21.914223386921872,Finetuned
51.29415143639942,-24.404313521028204,Finetuned
-23.762858744174956,-14.226262028956222,Finetuned
11.93505935454033,13.303833837867735,Finetuned
-16.310170594545536,-2.8479143746433335,Finetuned
-1.808999947494561,17.895130004543628,Finetuned
19.720273187193307,5.792110273681657,Finetuned
11.352330850394708,11.298451531271818,Finetuned
-33.7046772997768,-38.176605102395406,Finetuned
-23.180065495614592,-4.182767764581125,Finetuned
-3.5313188592666322,28.510279822539655,Finetuned
12.323014201650718,21.954905610932958,Finetuned
6.496779626300086,15.38839153112106,Finetuned
-14.088736500578623,-27.129908229739815,Finetuned
-9.640826811808555,0.2376793643391438,Finetuned
-5.489310527196899,23.252494668125436,Finetuned
-12.821755238194795,10.58245557081295,Finetuned
16.231721969815943,8.153358898187728,Finetuned
-21.130298078951185,-21.809627973226135,Finetuned
-40.10318835521861,-28.880672334811347,Finetuned
-3.670005927831846,19.289606271413824,Finetuned
-7.37315553184965,12.64766704841517,Finetuned
19.48901563908916,6.8058057576190265,Finetuned
-42.76677561492281,-42.85299800989698,Finetuned
-36.63421235268172,-29.519456126250336,Finetuned
-1.8203434206890658,20.88563818586876,Finetuned
53.3893067464374,-23.72738482692261,Finetuned
11.650193532371645,13.668726219444794,Finetuned
14.817924212548503,-21.604829292348224,Finetuned
53.259990091562294,-33.42734006576748,Finetuned
-11.963618502131315,23.51365027803538,Finetuned
-38.598075300393866,-29.783219392497863,Finetuned
6.729814078422682,15.77082536377262,Finetuned
-29.356993109941566,-17.745694268051526,Finetuned
-39.31987315388406,-35.186347849857825,Finetuned
-7.6301087931848945,25.511530426504155,Finetuned
-8.365009794721262,19.53431776113029,Finetuned
50.255764462246496,-26.113026731444172,Finetuned
-20.941467680867856,-22.570749161917778,Finetuned
-38.448824072066195,-27.03841657825519,Finetuned
15.765091857318302,8.310275394060763,Finetuned
-20.246470859391916,-22.781120928121304,Finetuned
-5.777786566936334,21.89084100414267,Finetuned
-37.57316722350343,-32.2013135791373,Finetuned
-15.23537528210695,-1.166667293667675,Finetuned
-4.689178300129203,26.7169032739986,Finetuned
50.60343603367229,-21.457732602188216,Finetuned
3.2625836832771338,19.43008063990368,Finetuned
-28.04687296604795,-40.06136940178418,Finetuned
-25.845320869654774,3.342788489351706,Finetuned
-41.97938294035784,-42.092603206486366,Finetuned
-1.9176615782930588,25.15889168432937,Finetuned
-17.55935144340495,-22.624080441143334,Finetuned
12.07670675958353,5.159055316693532,Finetuned
-29.417218731721835,-3.97331295540266,Finetuned
-7.013100978795465,22.44993979995295,Finetuned
47.8886573356627,-24.011382380130925,Finetuned
-27.327758362176894,0.40540786408598695,Finetuned
10.949617482279308,7.9122617066196606,Finetuned
-26.46034134419311,-41.272885271511086,Finetuned
-15.024395865742155,25.681550061412434,Finetuned
-15.849736844344745,8.398007043730924,Finetuned
40.02734349605544,-10.867255598052775,Finetuned
49.93700841975509,-24.700133732309112,Finetuned
-33.83571774044089,-28.491533640219483,Finetuned
0.1380286290884251,18.341730875442348,Finetuned
53.18743032444878,-30.76341932644964,Finetuned
1.916404220816181,19.801737367452688,Finetuned
-16.557943206134453,-19.90257128428403,Finetuned
-39.558584741325035,-32.32013972719161,Finetuned
-0.31676628393825723,19.08096790819215,Finetuned
51.09991447847299,-33.372195083765895,Finetuned
6.671238578025957,12.020842987224933,Finetuned
-31.953437477780998,-39.72662522387338,Finetuned
-20.473165340548984,8.025711098461791,Finetuned
-38.04402860162092,-33.990244568673546,Finetuned
-4.6468362852391225,17.58644264048451,Finetuned
-13.886847762490218,10.62562216274268,Finetuned
-18.233211877629223,7.3603338311460025,Finetuned
-20.733500780893888,-6.353349058209786,Finetuned
-12.925685358154558,-1.9142122596501265,Finetuned
-8.64986986910141,3.9370569311635917,Finetuned
-31.76925831760269,-18.04423855315862,Finetuned
-35.10991104099608,-40.54776942852756,Finetuned
-37.13388161105425,-32.63997867505038,Finetuned
3.155346412303266,17.554687338376947,Finetuned
48.7118831109532,-19.637771508522956,Finetuned
0.3393882155075122,19.25419949161886,Finetuned
-18.965728785529024,-20.203326036749914,Finetuned
-38.29509188479808,-22.717340987499476,Finetuned
-4.556366412499662,20.4955200149845,Finetuned
-14.573671007547388,4.548443814905477,Finetuned
8.780424012122857,14.846342635207668,Finetuned
-22.0687144475595,-21.728882552198456,Finetuned
-30.13931127739438,-27.41121733897952,Finetuned
-10.99774028539822,16.17357466700729,Finetuned
-6.5794859484123585,17.738856047219254,Finetuned
56.6725166301398,-30.951312343839327,Finetuned
37.99605254543952,-5.697007700112709,Finetuned
-4.726871096653223,-14.597261969638016,Finetuned
-22.40532191501673,-19.46804026022048,Finetuned
-12.103155002311084,14.28070589121868,Finetuned
-17.466373571291548,-0.7413512617870976,Finetuned
10.554381177285203,12.733183058376333,Finetuned
-33.70683671172505,-28.308455003827653,Finetuned
-3.4400928431873803,22.29882759775429,Finetuned
34.939751985892016,-3.009961147942153,Finetuned
10.935597189221358,14.65277657093266,Finetuned
-13.838143850297747,10.101320762311582,Finetuned
-41.59014546563826,-28.198860794943506,Finetuned
-8.020635659488812,22.041072318037312,Finetuned
24.752928841940136,7.022379839320212,Finetuned
-21.534802093851965,-16.28690200567162,Finetuned
-42.645350613857175,-40.989830512883294,Finetuned
-23.683459671455488,-3.6273806105962834,Finetuned
-4.207986401550622,26.03661126336336,Finetuned
7.828988384202808,17.982796782167036,Finetuned
24.797889235528793,3.686145400430137,Finetuned
-18.844301842411667,-22.696707062739755,Finetuned
-30.783776092048488,-15.115022740412794,Finetuned
-6.998794559361094,25.074563896040235,Finetuned
4.154523447176726,18.3708476887001,Finetuned
54.50995177791483,-30.425887370822487,Finetuned
-18.19357589997322,-2.5156668954226213,Finetuned
-14.944750594374865,-3.1339037230415436,Finetuned
-4.689178300129203,26.7169032739986,Finetuned
48.5150422507045,-21.876848551698256,Finetuned
-23.607742661838504,-25.539878932425303,Finetuned
6.081162656927822,18.333026973156397,Finetuned
-31.283030837515074,-18.01032933522495,Finetuned
-14.320159722789665,24.893402266584108,Finetuned
-6.725950463381429,14.952233833808688,Finetuned
34.608661385850446,-12.011638200016344,Finetuned
16.744553341533393,5.3278256107640285,Finetuned
-35.19585298585274,-29.821309218250935,Finetuned
-4.888867313987394,24.82278175361712,Finetuned
35.72289257726594,-4.823758208422367,Finetuned
21.00050033528512,4.219758250953662,Finetuned
-19.53795426056706,-20.623816621399115,Finetuned
-24.41379201406785,-2.1985409476220843,Finetuned
-2.025365358279672,21.83167197343628,Finetuned
46.44130621788925,-20.567159411130515,Finetuned
13.278080287776989,14.92975651561053,Finetuned
-28.634350024648448,-35.67759931677763,Finetuned
-38.7539267195067,-33.63766170601081,Finetuned
-8.625196782865697,13.166522701194195,Finetuned
-3.8819087871869824,21.415479067769954,Finetuned
-7.695850527828423,18.885272642183907,Finetuned
0.687162640105659,6.044491917988733,Finetuned
5.835318371042812,20.70256476408678,Finetuned
-37.81122952400897,-37.766466557681916,Finetuned
-9.83709244122153,25.75662235458943,Finetuned
-18.486575914696466,4.240320643737136,Finetuned
-24.948138497350072,-9.651561605991196,Finetuned
-15.299816546472575,-15.48490351668661,Finetuned
-4.811470302843287,27.753130580406893,Finetuned
-18.694616105617776,7.639521615743127,Finetuned
56.50000288427331,-31.410774046271428,Finetuned
15.736586574284885,1.7116973973307459,Finetuned
-40.58957312879478,-34.69601269929415,Finetuned
-5.01533316361634,24.664877208800277,Finetuned
47.336645767868816,-28.134502736114253,Finetuned
-33.09585095084691,-29.86300915613153,Finetuned
5.685484218056742,16.82486106301024,Finetuned
-31.096952859863052,-24.03598258935727,Finetuned
-4.093644602817318,25.444868471739003,Finetuned
57.06538828512114,-31.340902137392646,Finetuned
-24.5621396529409,-17.042669389712497,Finetuned
0.5204650335183666,17.39301394330908,Finetuned
-21.378547694372635,-21.99027153464325,Finetuned
-6.015801095275987,14.750312178749029,Finetuned
-42.683247828998546,-39.96434061891617,Finetuned
-5.308859921614632,19.471677511059017,Finetuned
21.430129245036245,1.9071039554219926,Finetuned
-34.40859900658245,-34.41468978192733,Finetuned
-3.654199389566563,26.477660635774395,Finetuned
55.07732924190906,-29.642338593714605,Finetuned
-12.510539719516549,15.63772575522899,Finetuned
-5.0377889517479195,20.81638825577443,Finetuned
-40.01801525705154,-23.97182093580642,Finetuned
-12.88030113833296,24.708873844668993,Finetuned
-31.825558299975253,-12.285070103473727,Finetuned
6.410804253768541,16.17000005796558,Finetuned
-20.606924700235624,-0.21032981669294296,Finetuned
-17.923349470623947,-20.94461360081398,Finetuned
-2.741380227818474,25.212948174118225,Finetuned
44.55112720105525,-17.581062115059325,Finetuned
19.513360531400437,6.338831556035609,Finetuned
-20.972226685170632,-22.4580732557538,Finetuned
-17.274555514894377,-19.24398709266898,Finetuned
-3.732706150882664,26.78350629230731,Finetuned
41.47249290826327,-16.82583489583366,Finetuned
4.490007764847454,13.095740034363162,Finetuned
-32.08751087571229,-40.244819800474545,Finetuned
-33.06169876411488,-27.977808778123432,Finetuned
-2.896481843649202,25.055985483578993,Finetuned
-18.223580944726425,5.657764284488811,Finetuned
-21.927641254435066,-1.5007212045628007,Finetuned
30.96087454082987,-1.6799957772719032,Finetuned
1.1569970823646676,15.077368547700987,Finetuned
-40.22317040069815,-35.44190892491505,Finetuned
-31.26803374958612,-14.211684072846088,Finetuned
-5.81619123461152,19.452209103027887,Finetuned
-20.959155347395463,-19.277972194615785,Finetuned
-29.83388910300894,-8.412749262843825,Finetuned
-10.391579642689647,23.49372899845799,Finetuned
47.208207883822304,-25.23712409851366,Finetuned
3.985886758553633,15.798068425591971,Finetuned
-24.921706116702595,-29.13312354734555,Finetuned
-18.373378850065034,9.153854137047368,Finetuned
-9.734814397578267,26.611892123154895,Finetuned
-36.8516665882363,-18.541865765498784,Finetuned
-25.86314111591164,4.707000541697679,Finetuned
3.6680912272094663,18.39715742225182,Finetuned
-38.71592003218593,-33.11835342161586,Finetuned
-4.301894263778418,25.296080377915057,Finetuned
-14.663312747154505,8.885442285244498,Finetuned
17.523232781041802,6.146090237776369,Finetuned
-25.61976207239131,-24.111575131601622,Finetuned
-29.44895412598615,-28.152012112584263,Finetuned
-11.036127789569425,30.07133105382424,Finetuned
10.312410748756749,11.259260127172412,Finetuned
19.77879857089643,2.9760304335412497,Finetuned
-27.354114045323993,-11.800698534555766,Finetuned
-39.41609310249971,-34.18145654917821,Finetuned
-3.6619013905032505,26.482315619041575,Finetuned
1.329288352339004,19.619776731790807,Finetuned
1.4796871219102496,14.705899484582243,Finetuned
37.76020565114382,-24.881619101949006,Finetuned
-44.387465869389445,-40.669382597726305,Finetuned
-7.674001107578417,22.73249454727936,Finetuned
-14.030452042893861,10.205763327549745,Finetuned
1.7385192927071098,19.834749501731157,Finetuned
-30.39670588633501,-30.138323282351802,Finetuned
-12.931203688321247,9.002973525295097,Finetuned
-5.876199865530271,26.073478131972095,Finetuned
30.16867084666547,2.273696697046097,Finetuned
-28.728865067485213,-20.962450558988596,Finetuned
7.8636154566582555,8.426768845910784,Finetuned
3.6023108781162954,20.41565081039411,Finetuned
-26.48729334518129,-35.97207447830098,Finetuned
-8.689758905722831,26.623175125332736,Finetuned
-18.30949310062251,0.43297820986344665,Finetuned
-23.148342792856376,-19.26482762969714,Finetuned
-10.79064140717819,-0.15288340409435405,Finetuned
-0.6354504400174066,18.151778436977644,Finetuned
-21.828506138061073,9.70699333029381,Finetuned
3.7267238685623365,13.482035520443702,Finetuned
-22.336042182408814,-22.4138970113136,Finetuned
-0.6292628745611488,-5.200533231524925,Finetuned
-0.3136022955485611,25.06918401979719,Finetuned
30.67610478884836,-0.6141720169575803,Finetuned
13.068540138743332,9.20428205699677,Finetuned
-40.18613460520727,-29.15248034718862,Finetuned
-29.11459415310207,-20.949488211994122,Finetuned
-3.6235908079247117,27.282542774808363,Finetuned
48.82754127503606,-21.18547037986637,Finetuned
11.497079237149702,14.917925528794903,Finetuned
-24.12576215494269,-24.701568382148725,Finetuned
-43.425589026574755,-34.111197817275766,Finetuned
-9.351778882893313,26.18058071050359,Finetuned
53.7446898043327,-30.539511859593922,Finetuned
4.231828127243,18.614087631577885,Finetuned
-22.10268750856537,-31.01312222296986,Finetuned
-16.838097856507076,8.662381555923824,Finetuned
-4.689178300129203,26.7169032739986,Finetuned
-20.54961190118271,-3.9932549708683416,Finetuned
46.70776773024112,-25.094052779344025,Finetuned
7.427800273048256,18.63353112076887,Finetuned
-6.6094478377314445,24.408513772112375,Finetuned
-5.083221138882667,-20.0845804051391,Finetuned
-6.229195901047324,27.470832041965583,Finetuned
-21.054131554131438,1.3137818271265305,Finetuned
48.07396561247631,-25.904085461248343,Finetuned
-17.36672264766714,9.618913073986468,Finetuned
-0.47963102869664714,23.53582459252494,Finetuned
53.56653206559352,-25.875474084158068,Finetuned
15.62798371490192,5.1772470073200765,Finetuned
-17.149705457805872,-21.660746728576413,Finetuned
-30.905162136137513,-11.563303390169944,Finetuned
-2.1795476218366074,19.917239521076795,Finetuned
55.39805699955063,-32.736026311337426,Finetuned
-43.832907506575765,-36.935165943497516,Finetuned
23.925491598582813,1.3121266748104539,Finetuned
-12.665928241505197,9.812224502446016,Finetuned
0.040598112737650724,19.357274390615366,Finetuned
49.86969739871918,-30.263811490957526,Finetuned
18.16373772797355,-1.2432401116586747,Finetuned
27.40686964504492,-23.644493133132276,Finetuned
-22.256593581698567,-21.169344750224877,Finetuned
-4.194588243181274,25.699983330182615,Finetuned
48.155900536791876,-27.509154257535563,Finetuned
8.278822527502582,16.772011748756125,Finetuned
-41.813042143980695,-35.55971904916488,Finetuned
-20.15120696202236,4.605162314847434,Finetuned
-4.316069404648395,26.283091613766704,Finetuned
34.91806519620669,0.6882775531334054,Finetuned
9.039891070360156,21.976934631618384,Finetuned
-18.11533260770094,-6.49681475821756,Finetuned
-27.852829803531503,-12.561918766496818,Finetuned
-5.331735260264906,20.251807803953536,Finetuned
14.595568040151353,22.88850674031439,Finetuned
-28.293330616694583,-14.378038750401506,Finetuned
46.01439877495016,-20.63076749272461,Finetuned
-34.9855290491602,-29.271481344013424,Finetuned
0.5879195874535803,20.515481448551082,Finetuned
39.26256296786271,-6.707363294376057,Finetuned
6.554413675920099,13.158870770155504,Finetuned
-39.88611057138416,-27.70881580902343,Finetuned
-3.7937712634351723,20.912716433586578,Finetuned
-15.314713118768893,-19.981422547344334,Finetuned
-42.132932228439905,-41.55356816214741,Finetuned
46.381955308508275,-17.662406556514437,Finetuned
10.958919093338631,11.401104526306602,Finetuned
-40.38352618891458,-34.8669194211947,Finetuned
-5.467950822969108,29.48264669157673,Finetuned
49.898869532390286,-31.59469954724138,Finetuned
-12.925970662983621,16.409844336995093,Finetuned
-29.710384386112235,-28.580419166443765,Finetuned
3.5964408675103168,16.01386114455993,Finetuned
-22.156491178021433,-24.037402255982887,Finetuned
-13.607118184616821,9.489365386032988,Finetuned
-41.96742382803652,-35.21860008993116,Finetuned
-6.266763980104879,26.026937125053507,Finetuned
-31.498131529459894,-25.473686180903524,Finetuned
-4.480518287996102,27.80699324422789,Finetuned
-6.57762370072455,19.916575758626973,Finetuned
51.93653409269258,-25.378928244197688,Finetuned
11.832160876982995,7.991397806895818,Finetuned
-21.634115280875115,-12.975507714666392,Finetuned
-4.75580119040737,23.138604058887573,Finetuned
-22.649180532045385,-9.615945159900347,Finetuned
27.13356046451293,5.948730181114044,Finetuned
-38.15893522923852,-28.42420461786936,Finetuned
-15.213382766055963,10.705402027965464,Finetuned
-3.316727295869259,23.984628887372587,Finetuned
53.91654193871578,-25.685023726682694,Finetuned
-8.800130100952911,15.961540352628562,Finetuned
7.900487629667899,8.42345862242398,Finetuned
-41.22209344081871,-32.35394933609089,Finetuned
-3.766258505411508,21.732945145328955,Finetuned
-18.54278849890483,3.089438697553608,Finetuned
-32.972002309731984,-15.790147455036443,Finetuned
55.057524439652866,-30.490786791490088,Finetuned
